"T1";"T2";"T3";"T4";"T5";"T6";"T7";"T8";"T9";"T10";"T11";"T12";"P1";"P2";"P3";"P4";"P5";"P6";"P7";"P8";"P9";"P10";"P11";"P12";"S1";"S2";"S3";"S4";"S5";"S6";"S7";"S8";"S9";"S10";"S11";"S12";"DD1";"DD2";"DD3";"DD4";"DD5";"DD6";"DD7";"DD8";"DD9";"DD10";"DD11";"DD12";"DC1";"DC2";"DC3";"DC4";"DC5";"DC6";"DC7";"DC8";"DC9";"DC10";"DC11";"DC12";"GSL1";"GSL2";"GSL3";"GSL4";"GSL5";"GSL6";"GSL7";"GSL8";"GSL9";"GSL10";"GSL11";"GSL12";"P-6";"P-7";"P-8";"P-9";"P-10";"P-11";"P-12";"T-6";"T-7";"T-8";"T-9";"T-10";"T-11";"T-12";"S-6";"S-7";"S-8";"S-9";"S-10";"S-11";"S-12";"DD-6";"DD-7";"DD-8";"DD-9";"DD-10";"DD-11";"DD-12";"DC-6";"DC-7";"DC-8";"DC-9";"DC-10";"DC-11";"DC-12";"GSL-6";"GSL-7";"GSL-8";"GSL-9";"GSL-10";"GSL-11";"GSL-12"
"1973";-12.0856;-12.0597;-2.8728;1.2345;7.4711;16.5493;19.4681;17.2426;10.1561;5.3897;-3.1816;-6.4485;83.8778;129.0443;56.8298;134.6994;118.3809;37.7792;75.9797;106.0735;66.9002;97.6726;63.8861;116.8224;75.8209;114.5356;34.455;62.3633;6.0166;0;0;0;1.0045;9.2419;45.3286;82.4172;3.394433;3.394433;29.351501;111.132256;342.735626;839.215454;1442.726685;1977.246826;2281.929199;2450.738525;2464.34082;2474.668213;NA;NA;NA;8.87136;19.75463;96.60235;195.19594;224.34537;227.35976;151.69006;111.16848;NA;NA;NA;NA;NA;NA;146;NA;NA;NA;NA;NA;NA;14.1679;16.4194;14.0764;11.1477;3.0017;-3.8934;-14.2257;65.9894;81.5605;55.6092;160.5056;116.0695;81.1794;128.7807;0.618;0;0;2.2266;23.2705;66.8781;123.0744;710.520569;1219.52063;1655.88855;1990.320435;2108.70459;2115.999756;2115.999756;108.92869;174.14481;254.36816;155.79715;53.61253;NA;NA;139;NA;NA;NA;NA;NA;NA
"1974";-15.2936;-12.5902;-7.4541;-0.0251;5.1694;15.564;16.616;15.837;9.4721;2.3579;-1.2453;-7.8599;73.0042;43.0932;121.7979;94.7324;86.6751;29.612;108.3816;89.8854;123.7158;61.6029;70.4262;93.912;66.8585;39.0987;106.8247;49.787;16.0805;0;0;0;9.2272;19.5094;54.2131;80.6331;0.106535;0.106535;8.719518;49.713169;216.184479;683.103638;1198.200317;1689.146484;1973.310669;2060.3479;2094.755371;2099.668457;NA;NA;NA;NA;29.26274;144.16444;224.49881;196.98308;152.06409;90.3807;NA;NA;NA;NA;NA;NA;NA;108;NA;NA;NA;NA;NA;NA;16.5493;19.4681;17.2426;10.1561;5.3897;-3.1816;-6.4485;37.7792;75.9797;106.0735;66.9002;97.6726;63.8861;116.8224;0;0;0;1.0045;9.2419;45.3286;82.4172;839.215454;1442.726685;1977.246826;2281.929199;2450.738525;2464.34082;2474.668213;96.60235;195.19594;224.34537;227.35976;151.69006;111.16848;NA;146;NA;NA;NA;NA;NA;NA
"1975";-13.5841;-12.2614;-6.4303;-0.4328;9.819;15.4386;19.5805;16.1711;11.1113;5.4722;-0.4068;-12.0087;78.705;63.6525;107.3669;104.3131;53.6339;68.8357;85.3366;87.1396;78.962;39.8424;80.024;109.6313;70.3724;58.0676;71.347;65.779;0.9945;0.5332;0;0;0.2341;5.2011;35.2065;92.9039;1.762029;1.762029;12.442756;52.876404;357.265808;820.423096;1427.417725;1928.721924;2262.05957;2433.063721;2493.62085;2497.465332;NA;NA;NA;NA;57.30132;105.96548;211.05397;256.11963;194.7774;192.28014;NA;NA;NA;NA;NA;NA;NA;157;NA;NA;NA;NA;NA;NA;15.564;16.616;15.837;9.4721;2.3579;-1.2453;-7.8599;29.612;108.3816;89.8854;123.7158;61.6029;70.4262;93.912;0;0;0;9.2272;19.5094;54.2131;80.6331;683.103638;1198.200317;1689.146484;1973.310669;2060.3479;2094.755371;2099.668457;144.16444;224.49881;196.98308;152.06409;90.3807;NA;NA;108;NA;NA;NA;NA;NA;NA
"1976";-15.267;-11.3762;-6.7355;0.9214;8.4698;15.9034;16.8016;16.2477;9.5015;2.912;-3.8746;-14.0575;90.6464;122.8588;65.3489;82.8793;114.7624;56.4723;73.3635;120.0677;66.0092;140.442;82.9824;166.5266;84.261;109.8709;37.847;28.7243;14.5555;0.8187;0;0;2.2602;42.0497;56.2141;158.9605;0.718973;1.875129;30.39467;100.383209;362.946747;840.047791;1360.897339;1864.57666;2149.620117;2254.356934;2257.853027;2257.853027;NA;NA;NA;17.85377;16.94019;99.16797;222.90582;184.45923;190.50169;162.0266;NA;NA;NA;NA;NA;NA;NA;135;NA;NA;NA;NA;NA;NA;15.4386;19.5805;16.1711;11.1113;5.4722;-0.4068;-12.0087;68.8357;85.3366;87.1396;78.962;39.8424;80.024;109.6313;0.5332;0;0;0.2341;5.2011;35.2065;92.9039;820.423096;1427.417725;1928.721924;2262.05957;2433.063721;2493.62085;2497.465332;105.96548;211.05397;256.11963;194.7774;192.28014;NA;NA;157;NA;NA;NA;NA;NA;NA
"1977";-15.0619;-11.0665;-2.2339;0.0186;8.7612;13.0861;16.1156;15.522;9.445;5.256;0.2211;-9.7452;91.2464;126.5834;91.4026;52.8108;51.9977;111.5813;93.4882;55.6694;73.6436;113.8038;75.1671;67.0999;89.7228;123.8068;65.0435;28.6831;4.1842;0.3132;0;0;5.4586;12.2116;31.6918;60.0759;0;0;33.445526;99.883682;372.094177;764.677612;1264.261108;1745.441772;2028.79187;2192.029785;2268.91333;2270.347412;NA;NA;NA;16.3735;41.19485;89.8048;176.93626;220.5952;239.23233;80.43457;71.08209;NA;NA;NA;NA;NA;NA;172;NA;NA;NA;NA;NA;NA;15.9034;16.8016;16.2477;9.5015;2.912;-3.8746;-14.0575;56.4723;73.3635;120.0677;66.0092;140.442;82.9824;166.5266;0.8187;0;0;2.2602;42.0497;56.2141;158.9605;840.047791;1360.897339;1864.57666;2149.620117;2254.356934;2257.853027;2257.853027;99.16797;222.90582;184.45923;190.50169;162.0266;NA;NA;135;NA;NA;NA;NA;NA;NA
"1978";-13.8088;-12.0163;-9.2128;-0.1875;10.6026;14.8534;17.1681;16.1931;8.1153;3.8642;-3.4211;-10.2101;86.8283;14.9294;73.0655;82.2894;77.5492;98.5745;69.8518;60.7891;53.8707;70.6354;89.5248;163.1849;73.156;13.8306;64.3723;49.7743;5.9899;0.2819;0;2.6642;6.3583;12.9681;64.5264;156.21;0.169528;0.169528;0.169528;36.825497;366.279083;811.880798;1344.090332;1846.077393;2089.537598;2218.178955;2258.721924;2258.721924;NA;NA;NA;NA;55.4273;87.82964;162.91963;272.00482;277.13837;245.871;208.71713;NA;NA;NA;NA;NA;NA;160;NA;NA;NA;NA;NA;NA;13.0861;16.1156;15.522;9.445;5.256;0.2211;-9.7452;111.5813;93.4882;55.6694;73.6436;113.8038;75.1671;67.0999;0.3132;0;0;5.4586;12.2116;31.6918;60.0759;764.677612;1264.261108;1745.441772;2028.79187;2192.029785;2268.91333;2270.347412;89.8048;176.93626;220.5952;239.23233;80.43457;71.08209;NA;172;NA;NA;NA;NA;NA;NA
"1979";-11.6986;-15.1086;-2.2649;2.9139;10.4467;15.3873;17.9174;15.0003;10.6231;6.2643;0.2779;-8.1825;101.2721;47.4199;128.0361;119.4962;63.314;103.3206;155.0173;70.5873;128.8674;52.3438;88.5336;69.1892;74.6295;43.9814;49.5758;52.1585;0.7127;0;0;0;3.4456;7.0375;31.8136;53.3697;6.17838;6.17838;57.863029;159.253845;483.10199;944.721313;1500.162109;1965.170044;2283.864502;2478.059326;2528.536133;2530.012451;NA;NA;NA;16.77836;59.13161;86.32626;121.04215;107.84599;77.39397;75.92626;NA;NA;NA;NA;NA;NA;NA;170;NA;NA;NA;NA;NA;NA;14.8534;17.1681;16.1931;8.1153;3.8642;-3.4211;-10.2101;98.5745;69.8518;60.7891;53.8707;70.6354;89.5248;163.1849;0.2819;0;2.6642;6.3583;12.9681;64.5264;156.21;811.880798;1344.090332;1846.077393;2089.537598;2218.178955;2258.721924;2258.721924;87.82964;162.91963;272.00482;277.13837;245.871;208.71713;NA;160;NA;NA;NA;NA;NA;NA
"1980";-12.5298;-13.2877;-5.7599;3.3617;8.6634;13.3434;15.8784;16.9368;8.7308;3.3862;-2.5546;-14.3666;67.6983;31.89;98.7232;57.3036;69.2133;72.1762;202.6921;132.556;179.0479;116.1462;106.9452;108.6218;58.5223;31.6349;74.1998;11.8192;6.2108;0.3704;1.3262;0;6.8483;21.4117;78.8486;93.2645;0;0;10.054061;124.305016;392.870117;793.172852;1285.404541;1810.44519;2072.368164;2185.74707;2195.884277;2195.884277;NA;NA;NA;7.81937;45.56894;114.41838;58.18052;59.18269;12.4175;4.02413;NA;NA;NA;NA;NA;NA;NA;161;NA;NA;NA;NA;NA;NA;15.3873;17.9174;15.0003;10.6231;6.2643;0.2779;-8.1825;103.3206;155.0173;70.5873;128.8674;52.3438;88.5336;69.1892;0;0;0;3.4456;7.0375;31.8136;53.3697;944.721313;1500.162109;1965.170044;2283.864502;2478.059326;2528.536133;2530.012451;86.32626;121.04215;107.84599;77.39397;75.92626;NA;NA;170;NA;NA;NA;NA;NA;NA
"1981";-15.3818;-4.8491;-3.4966;1.7205;9.537;14.282;17.5336;15.8274;10.8495;3.74;-0.9555;-6.0369;78.7143;109.2697;77.5793;75.1569;153.7284;112.3084;93.9495;167.5979;78.0393;135.3464;57.9522;121.6953;77.1955;60.9965;61.3225;19.9193;5.6063;0.226;0;0;7.3115;21.8225;27.7118;89.5749;0;43.197029;49.611019;128.772293;424.418732;852.877747;1396.418823;1887.067871;2212.55249;2332.733154;2365.227783;2368.355225;NA;NA;NA;5.03973;20.37374;75.30814;105.92557;52.84126;129.68506;54.59449;NA;NA;NA;NA;NA;NA;NA;143;NA;NA;NA;NA;NA;NA;13.3434;15.8784;16.9368;8.7308;3.3862;-2.5546;-14.3666;72.1762;202.6921;132.556;179.0479;116.1462;106.9452;108.6218;0.3704;1.3262;0;6.8483;21.4117;78.8486;93.2645;793.172852;1285.404541;1810.44519;2072.368164;2185.74707;2195.884277;2195.884277;114.41838;58.18052;59.18269;12.4175;4.02413;NA;NA;161;NA;NA;NA;NA;NA;NA
"1982";-17.2165;-13.7528;-6.1523;-0.58;8.7641;13.5563;16.4133;13.061;11.3676;6.037;-0.4889;-7.7804;87.0813;76.7696;60.0344;113.8012;31.1775;149.7626;95.8007;103.4855;97.1694;41.172;103.2972;117.0552;82.6667;75.0896;48.2251;75.1409;4.3824;0.4003;0;1.5269;4.4272;2.4077;24.2569;69.8419;0;0;12.507095;76.202614;347.890625;754.580078;1263.391113;1668.283325;2009.310913;2196.983887;2258.956055;2276.509521;NA;NA;NA;3.14863;48.17979;103.50213;86.28794;129.51805;108.7621;93.31069;NA;NA;NA;NA;NA;NA;NA;157;NA;NA;NA;NA;NA;NA;14.282;17.5336;15.8274;10.8495;3.74;-0.9555;-6.0369;112.3084;93.9495;167.5979;78.0393;135.3464;57.9522;121.6953;0.226;0;0;7.3115;21.8225;27.7118;89.5749;852.877747;1396.418823;1887.067871;2212.55249;2332.733154;2365.227783;2368.355225;75.30814;105.92557;52.84126;129.68506;54.59449;NA;NA;143;NA;NA;NA;NA;NA;NA
"1983";-11.211;-11.2443;-4.6274;3.2728;7.2963;15.4179;17.2238;16.7074;12.6043;5.4881;-1.3388;-11.1051;90.3299;99.0792;105.8808;111.2762;149.5515;52.9688;91.0563;98.6095;108.2763;62.2438;164.8942;123.237;72.498;88.0701;83.1374;26.67;15.279;0.2096;0;0;0.3575;10.0196;91.4999;110.6249;1.511719;3.027431;13.601633;126.333954;352.517822;815.054932;1348.992676;1866.920654;2245.050293;2418.911377;2445.095215;2445.383545;NA;NA;NA;8.67726;23.45772;69.15893;194.91965;169.01291;164.08839;121.96499;NA;NA;NA;NA;NA;NA;NA;118;NA;NA;NA;NA;NA;NA;13.5563;16.4133;13.061;11.3676;6.037;-0.4889;-7.7804;149.7626;95.8007;103.4855;97.1694;41.172;103.2972;117.0552;0.4003;0;1.5269;4.4272;2.4077;24.2569;69.8419;754.580078;1263.391113;1668.283325;2009.310913;2196.983887;2258.956055;2276.509521;103.50213;86.28794;129.51805;108.7621;93.31069;NA;NA;157;NA;NA;NA;NA;NA;NA
"1984";-15.6122;-6.578;-9.001;2.273;7.6657;13.731;17.8833;17.5296;9.8296;5.2761;-0.8759;-9.1196;47.7173;72.6504;74.6774;46.6466;154.1401;66.9104;156.7494;100.8459;51.7789;54.6146;129.9581;85.6314;44.1769;52.8496;63.8098;17.1035;8.5958;0;0;0;2.2537;9.3991;39.6029;74.3082;0;12.056342;20.283567;115.000031;352.636078;764.564636;1318.946777;1862.363159;2157.251709;2322.026367;2361.462646;2366.262939;NA;NA;NA;27.4309;39.6127;78.92953;87.54085;95.94191;165.79518;145.49083;120.26993;NA;NA;NA;NA;NA;NA;147;NA;NA;NA;NA;NA;NA;15.4179;17.2238;16.7074;12.6043;5.4881;-1.3388;-11.1051;52.9688;91.0563;98.6095;108.2763;62.2438;164.8942;123.237;0.2096;0;0;0.3575;10.0196;91.4999;110.6249;815.054932;1348.992676;1866.920654;2245.050293;2418.911377;2445.095215;2445.383545;69.15893;194.91965;169.01291;164.08839;121.96499;NA;NA;118;NA;NA;NA;NA;NA;NA
"1985";-15.6789;-9.6156;-6.4613;0.1032;7.5395;13.3577;17.545;15.6479;12.0599;5.5461;-2.6617;-11.6118;47.8954;87.8926;48.1221;29.3473;102.7108;83.4568;182.7719;67.7304;103.6063;71.3736;56.1151;52.7704;47.422;77.9432;31.1418;11.8804;9.9149;0;0;0;1.1814;6.0152;29.1283;41.9482;0;0.556125;12.757437;76.37104;310.093994;710.824768;1254.721191;1739.806152;2101.602539;2277.014893;2312.322754;2313.157715;NA;NA;NA;25.43603;36.64148;63.86786;75.94743;102.05669;112.40009;32.89131;NA;NA;NA;NA;NA;NA;NA;162;NA;NA;NA;NA;NA;NA;13.731;17.8833;17.5296;9.8296;5.2761;-0.8759;-9.1196;66.9104;156.7494;100.8459;51.7789;54.6146;129.9581;85.6314;0;0;0;2.2537;9.3991;39.6029;74.3082;764.564636;1318.946777;1862.363159;2157.251709;2322.026367;2361.462646;2366.262939;78.92953;87.54085;95.94191;165.79518;145.49083;120.26993;NA;147;NA;NA;NA;NA;NA;NA
"1986";-12.393;-12.2858;-6.0646;4.0824;10.3179;11.7591;15.8123;14.6472;8.7433;3.5514;-4.3004;-9.4413;131.7764;37.9875;56.7773;82.1844;113.4691;155.8141;171.6882;105.09;113.9403;82.6755;94.3929;48.2785;86.9949;35.1811;43.7144;38.73;3.4069;1.9366;0;1.3764;5.629;21.8983;73.9099;38.8082;5.165437;5.165437;31.550365;165.185104;486.402039;839.17572;1329.355469;1783.419434;2045.717651;2162.9375;2176.641113;2176.641113;NA;NA;NA;27.45356;54.96183;41.45819;29.30645;47.16502;32.50072;7.43957;0.42334;NA;NA;NA;NA;NA;NA;136;NA;NA;NA;NA;NA;NA;13.3577;17.545;15.6479;12.0599;5.5461;-2.6617;-11.6118;83.4568;182.7719;67.7304;103.6063;71.3736;56.1151;52.7704;0;0;0;1.1814;6.0152;29.1283;41.9482;710.824768;1254.721191;1739.806152;2101.602539;2277.014893;2312.322754;2313.157715;63.86786;75.94743;102.05669;112.40009;32.89131;NA;NA;162;NA;NA;NA;NA;NA;NA
"1987";-12.8725;-12.8766;-3.6595;5.6345;8.9503;14.5735;17.953;15.0158;11.5059;5.8511;-2.3903;-8.7341;61.1466;9.8183;52.9923;50.49;71.2476;122.285;78.1758;71.5458;92.5285;102.2824;88.7515;69.2061;59.3851;9.608;31.0413;9.8464;3.0243;0.3185;0;0;1.008;13.4659;33.4653;58.2655;0;0;57.902279;227.575729;506.098938;943.302551;1499.844727;1965.334473;2310.510254;2493.168457;2526.192383;2527.54126;NA;NA;NA;21.86135;70.89542;117.30198;138.97362;205.20476;190.16197;118.12761;NA;NA;NA;NA;NA;NA;NA;143;NA;NA;NA;NA;NA;NA;11.7591;15.8123;14.6472;8.7433;3.5514;-4.3004;-9.4413;155.8141;171.6882;105.09;113.9403;82.6755;94.3929;48.2785;1.9366;0;1.3764;5.629;21.8983;73.9099;38.8082;839.17572;1329.355469;1783.419434;2045.717651;2162.9375;2176.641113;2176.641113;41.45819;29.30645;47.16502;32.50072;7.43957;0.42334;NA;136;NA;NA;NA;NA;NA;NA
"1988";-11.1054;-12.8315;-5.3628;2.2161;10.8915;13.2751;18.3176;16.3499;10.6;3.8217;0.2453;-11.033;98.1644;99.9136;45.1606;94.5313;53.6086;142.7518;79.5811;126.5034;104.4227;122.1618;76.2963;59.657;77.2698;94.21;25.5861;32.8179;2.6341;0.2297;0;0;2.501;18.3913;27.9936;50.7839;0.990561;3.091296;20.656782;92.207443;429.84436;828.09845;1395.942749;1902.790039;2220.79126;2345.475342;2403.62085;2403.62085;NA;NA;NA;8.15433;57.90464;120.59213;77.93767;113.1479;101.41943;16.07134;NA;NA;NA;NA;NA;NA;NA;160;NA;NA;NA;NA;NA;NA;14.5735;17.953;15.0158;11.5059;5.8511;-2.3903;-8.7341;122.285;78.1758;71.5458;92.5285;102.2824;88.7515;69.2061;0.3185;0;0;1.008;13.4659;33.4653;58.2655;943.302551;1499.844727;1965.334473;2310.510254;2493.168457;2526.192383;2527.54126;117.30198;138.97362;205.20476;190.16197;118.12761;NA;NA;143;NA;NA;NA;NA;NA;NA
"1989";-12.6279;-13.3581;-7.841;1.9359;11.9712;14.6402;17.0519;17.1899;12.9835;6.0193;-3.4144;-15.9862;79.2567;72.3414;76.8606;52.5949;117.9523;81.3662;45.8035;111.7541;40.6412;87.5016;68.7246;69.117;74.021;69.1399;48.0644;15.3498;3.6786;0.2286;0;0;0.3689;19.407;33.4667;67.5891;0;0;18.037144;94.438301;465.546783;904.752441;1433.360718;1966.247681;2355.752441;2543.928711;2594.028564;2594.028564;NA;NA;NA;8.14168;29.76903;51.20231;202.0753;237.83963;248.29729;226.37035;NA;NA;NA;NA;NA;NA;NA;159;NA;NA;NA;NA;NA;NA;13.2751;18.3176;16.3499;10.6;3.8217;0.2453;-11.033;142.7518;79.5811;126.5034;104.4227;122.1618;76.2963;59.657;0.2297;0;0;2.501;18.3913;27.9936;50.7839;828.09845;1395.942749;1902.790039;2220.79126;2345.475342;2403.62085;2403.62085;120.59213;77.93767;113.1479;101.41943;16.07134;NA;NA;160;NA;NA;NA;NA;NA;NA
"1990";-9.7134;-13.1042;-5.2676;2.6884;7.9212;15.4966;17.3272;17.4724;10.7421;5.1901;-2.5252;-8.3087;89.5427;65.3684;47.8648;54.0411;109.7476;70.0897;63.2191;80.3006;112.8766;140.8624;118.4225;97.0015;71.9833;59.8937;28.0264;28.4308;17.0398;0;0;0;6.1245;28.0644;87.9146;78.0486;4.919548;6.346924;24.03422;129.656906;375.21344;840.112;1377.256348;1918.900757;2241.163818;2403.625488;2413.190674;2413.344727;NA;NA;NA;31.24385;38.76796;96.32056;186.57724;255.16707;262.53427;73.92985;NA;NA;NA;NA;NA;NA;NA;186;NA;NA;NA;NA;NA;NA;14.6402;17.0519;17.1899;12.9835;6.0193;-3.4144;-15.9862;81.3662;45.8035;111.7541;40.6412;87.5016;68.7246;69.117;0.2286;0;0;0.3689;19.407;33.4667;67.5891;904.752441;1433.360718;1966.247681;2355.752441;2543.928711;2594.028564;2594.028564;51.20231;202.0753;237.83963;248.29729;226.37035;NA;NA;159;NA;NA;NA;NA;NA;NA
"1991";-16.6633;-10.8401;-4.8766;1.9834;8.8501;14.5447;16.8299;16.5877;9.7012;5.4126;-0.8233;-11.3773;70.5796;70.1997;141.5221;66.24;114.5179;18.9929;109.7325;118.3518;72.9883;167.4732;51.736;64.4653;69.0749;59.9647;106.4204;28.796;13.6064;0;0;0;3.1136;20.4166;26.88;56.6656;0;0;9.168823;85.385956;359.740021;796.082275;1317.807617;1832.027588;2123.063721;2298.599609;2331.359863;2334.325684;NA;NA;NA;20.98579;17.6792;118.36788;178.78607;186.04453;177.02049;58.32117;NA;NA;NA;NA;NA;NA;NA;153;NA;NA;NA;NA;NA;NA;15.4966;17.3272;17.4724;10.7421;5.1901;-2.5252;-8.3087;70.0897;63.2191;80.3006;112.8766;140.8624;118.4225;97.0015;0;0;0;6.1245;28.0644;87.9146;78.0486;840.112;1377.256348;1918.900757;2241.163818;2403.625488;2413.190674;2413.344727;96.32056;186.57724;255.16707;262.53427;73.92985;NA;NA;186;NA;NA;NA;NA;NA;NA
"1992";-14.1638;-13.644;-8.238;0.6508;10.4406;14.0391;14.12;15.7493;12.0718;3.3467;-3.3068;-8.7106;108.0517;90.3943;44.0671;97.7502;42.5362;163.59;153.3608;113.1709;104.4061;110.6172;52.3024;84.8826;90.1004;88.6965;22.134;36.0337;5.1356;0;0;0;0.4898;23.3856;28.9955;71.3821;0;0;10.561445;68.385971;392.275299;813.449036;1251.168945;1739.398193;2101.552979;2217.054443;2235.432861;2239.079834;NA;NA;NA;14.43778;49.67025;87.04736;32.24428;67.04818;102.02549;61.48717;NA;NA;NA;NA;NA;NA;NA;139;NA;NA;NA;NA;NA;NA;14.5447;16.8299;16.5877;9.7012;5.4126;-0.8233;-11.3773;18.9929;109.7325;118.3518;72.9883;167.4732;51.736;64.4653;0;0;0;3.1136;20.4166;26.88;56.6656;796.082275;1317.807617;1832.027588;2123.063721;2298.599609;2331.359863;2334.325684;118.36788;178.78607;186.04453;177.02049;58.32117;NA;NA;153;NA;NA;NA;NA;NA;NA
