"T1";"T2";"T3";"T4";"T5";"T6";"T7";"T8";"T9";"T10";"T11";"T12";"P1";"P2";"P3";"P4";"P5";"P6";"P7";"P8";"P9";"P10";"P11";"P12";"S1";"S2";"S3";"S4";"S5";"S6";"S7";"S8";"S9";"S10";"S11";"S12";"DD1";"DD2";"DD3";"DD4";"DD5";"DD6";"DD7";"DD8";"DD9";"DD10";"DD11";"DD12";"DC1";"DC2";"DC3";"DC4";"DC5";"DC6";"DC7";"DC8";"DC9";"DC10";"DC11";"DC12";"GSL1";"GSL2";"GSL3";"GSL4";"GSL5";"GSL6";"GSL7";"GSL8";"GSL9";"GSL10";"GSL11";"GSL12";"P-6";"P-7";"P-8";"P-9";"P-10";"P-11";"P-12";"T-6";"T-7";"T-8";"T-9";"T-10";"T-11";"T-12";"S-6";"S-7";"S-8";"S-9";"S-10";"S-11";"S-12";"DD-6";"DD-7";"DD-8";"DD-9";"DD-10";"DD-11";"DD-12";"DC-6";"DC-7";"DC-8";"DC-9";"DC-10";"DC-11";"DC-12";"GSL-6";"GSL-7";"GSL-8";"GSL-9";"GSL-10";"GSL-11";"GSL-12"
"1993";-14.9992;-17.6123;-6.7752;2.3648;9.1864;14.0446;16.4179;16.779;10.5854;2.2432;-3.0578;-8.6793;42.8769;80.4993;67.6056;75.946;112.3206;80.9942;82.9177;118.9588;95.4325;109.3982;95.2322;92.0733;37.9445;80.0641;64.8317;23.9236;6.4623;1.5007;0;0;1.4166;27.5956;60.4292;45.7915;0;0;27.689892;117.621407;402.398834;823.737732;1332.694214;1852.844482;2170.406494;2247.134521;2262.91333;2266.291748;NA;NA;NA;12.49773;25.41186;68.29516;186.98756;174.03993;120.48227;89.77093;NA;NA;NA;NA;NA;NA;NA;160;NA;NA;NA;NA;NA;NA;14.0391;14.12;15.7493;12.0718;3.3467;-3.3068;-8.7106;163.59;153.3608;113.1709;104.4061;110.6172;52.3024;84.8826;0;0;0;0.4898;23.3856;28.9955;71.3821;813.449036;1251.168945;1739.398193;2101.552979;2217.054443;2235.432861;2239.079834;87.04736;32.24428;67.04818;102.02549;61.48717;NA;NA;139;NA;NA;NA;NA;NA;NA
"1994";-19.2186;-14.7397;-5.0603;1.0786;7.2434;16.0252;17.7714;14.6689;10.2902;6.7478;-0.8286;-7.6141;107.0637;55.2726;71.1349;81.08;126.1404;142.0595;118.9038;96.5624;73.169;31.7727;152.3593;73.318;102.2364;54.005;57.2662;40.0934;19.7286;0.2886;0;0;2.4831;0.9045;53.1242;65.3659;0;7.256771;9.413232;77.987656;302.533478;783.290466;1334.202881;1788.938721;2097.644531;2306.827148;2352.337158;2356.888672;NA;NA;NA;18.47239;23.38313;27.45894;60.61666;112.05975;136.53786;160.44185;28.88461;NA;NA;NA;NA;NA;NA;163;NA;NA;NA;NA;NA;NA;14.0446;16.4179;16.779;10.5854;2.2432;-3.0578;-8.6793;80.9942;82.9177;118.9588;95.4325;109.3982;95.2322;92.0733;1.5007;0;0;1.4166;27.5956;60.4292;45.7915;823.737732;1332.694214;1852.844482;2170.406494;2247.134521;2262.91333;2266.291748;68.29516;186.98756;174.03993;120.48227;89.77093;NA;NA;160;NA;NA;NA;NA;NA;NA
"1995";-10.6066;-14.7942;-5.7998;-0.7007;8.2832;15.5619;18.8051;16.5012;9.918;7.7769;-3.3142;-10.4789;144.0569;94.1025;119.5454;62.798;89.281;50.5553;127.3562;65.8214;100.7833;97.7694;77.8303;119.4799;119.3823;92.8488;88.702;37.503;7.407;2.5609;0;0;1.9706;2.9183;42.6718;107.5886;2.987869;2.987869;9.386657;48.374996;305.955353;772.81189;1355.769653;1867.30835;2164.849121;2408.201416;2433.588379;2433.588379;NA;NA;NA;NA;24.82535;78.70499;169.73999;177.2282;185.00937;103.67291;NA;NA;NA;NA;NA;NA;NA;172;NA;NA;NA;NA;NA;NA;16.0252;17.7714;14.6689;10.2902;6.7478;-0.8286;-7.6141;142.0595;118.9038;96.5624;73.169;31.7727;152.3593;73.318;0.2886;0;0;2.4831;0.9045;53.1242;65.3659;783.290466;1334.202881;1788.938721;2097.644531;2306.827148;2352.337158;2356.888672;27.45894;60.61666;112.05975;136.53786;160.44185;28.88461;NA;163;NA;NA;NA;NA;NA;NA
"1996";-13.8997;-11.4302;-6.0877;2.2021;7.569;15.3998;16.3868;15.793;11.3369;4.1274;-2.2424;-5.0062;111.182;100.4054;55.1114;126.6591;67.6616;45.5676;192.0812;41.3993;91.3339;87.8533;73.8192;94.767;89.803;74.1003;41.3519;47.4953;11.8666;0;0;0;0.5538;13.2953;38.1868;52.3717;8.605686;20.039463;32.232189;110.164368;345.192474;807.187439;1315.178467;1804.760498;2144.866943;2276.846436;2319.138428;2331.696289;NA;NA;NA;4.20401;27.44728;142.04218;116.96265;150.17188;195.78883;140.2998;NA;NA;NA;NA;NA;NA;NA;142;NA;NA;NA;NA;NA;NA;15.5619;18.8051;16.5012;9.918;7.7769;-3.3142;-10.4789;50.5553;127.3562;65.8214;100.7833;97.7694;77.8303;119.4799;2.5609;0;0;1.9706;2.9183;42.6718;107.5886;772.81189;1355.769653;1867.30835;2164.849121;2408.201416;2433.588379;2433.588379;78.70499;169.73999;177.2282;185.00937;103.67291;NA;NA;172;NA;NA;NA;NA;NA;NA
"1997";-14.2101;-12.3048;-8.5961;0.219;6.5369;13.7536;16.9434;14.6495;11.0822;4.5847;-2.5511;-9.1485;124.1983;86.3137;67.7677;34.6537;127.4627;78.9753;65.396;112.3948;79.6267;54.0861;64.2961;99.0644;120.1379;83.0656;54.2919;11.1809;17.4225;0.5864;0;0;3.4866;19.0492;24.7843;87.1817;0;0;3.543828;52.335228;254.978043;667.586853;1192.833008;1646.968872;1979.434814;2130.137695;2176.335693;2176.335693;NA;NA;NA;NA;11.32292;80.53497;162.47688;238.17142;188.71379;159.49973;NA;NA;NA;NA;NA;NA;NA;177;NA;NA;NA;NA;NA;NA;15.3998;16.3868;15.793;11.3369;4.1274;-2.2424;-5.0062;45.5676;192.0812;41.3993;91.3339;87.8533;73.8192;94.767;0;0;0;0.5538;13.2953;38.1868;52.3717;807.187439;1315.178467;1804.760498;2144.866943;2276.846436;2319.138428;2331.696289;142.04218;116.96265;150.17188;195.78883;140.2998;NA;NA;142;NA;NA;NA;NA;NA;NA
"1998";-11.1838;-7.5467;-4.3964;2.6836;12.1996;14.6461;17.5695;16.12;11.4325;5.1299;-1.9285;-8.2172;64.0317;64.8391;105.4339;63.9567;59.1418;68.0503;119.5982;81.8101;156.1219;115.3267;86.8873;74.1159;60.529;43.6545;64.575;26.6893;1.3042;1.5483;0;0;2.8174;16.5834;54.7092;65.4985;0;3.079478;32.599426;126.040421;504.226959;943.609497;1488.265137;1987.984253;2330.960205;2489.987061;2506.664551;2509.357178;NA;NA;NA;29.79462;101.23959;162.26987;191.76683;244.61787;127.86617;27.01534;NA;NA;NA;NA;NA;NA;NA;179;NA;NA;NA;NA;NA;NA;13.7536;16.9434;14.6495;11.0822;4.5847;-2.5511;-9.1485;78.9753;65.396;112.3948;79.6267;54.0861;64.2961;99.0644;0.5864;0;0;3.4866;19.0492;24.7843;87.1817;667.586853;1192.833008;1646.968872;1979.434814;2130.137695;2176.335693;2176.335693;80.53497;162.47688;238.17142;188.71379;159.49973;NA;NA;177;NA;NA;NA;NA;NA;NA
"1999";-13.5493;-9.0415;-2.5879;2.3019;12.9114;17.4064;17.4148;16.0642;13.4491;4.0127;0.1338;-7.1414;87.8127;60.7467;57.7556;68.0076;77.0838;77.0983;106.5548;64.9725;140.7726;106.5782;94.8386;85.062;82.7256;51.9527;40.1873;33.7592;1.1293;0;0;0;0;17.2064;42.2115;60.4994;2.441314;2.441314;21.826988;103.242905;503.496429;1025.6875;1565.547241;2063.536865;2467.009521;2592.816162;2649.830811;2651.003906;NA;NA;NA;17.61429;59.46753;107.89649;180.22072;229.63603;161.72517;54.50187;19.57129;NA;NA;NA;NA;NA;NA;156;NA;NA;NA;NA;NA;NA;14.6461;17.5695;16.12;11.4325;5.1299;-1.9285;-8.2172;68.0503;119.5982;81.8101;156.1219;115.3267;86.8873;74.1159;1.5483;0;0;2.8174;16.5834;54.7092;65.4985;943.609497;1488.265137;1987.984253;2330.960205;2489.987061;2506.664551;2509.357178;162.26987;191.76683;244.61787;127.86617;27.01534;NA;NA;179;NA;NA;NA;NA;NA;NA
"2000";-12.8188;-10.0472;-2.4327;1.1783;8.2428;13.0571;15.5411;16.5708;10.947;4.7042;-0.4572;-9.9936;120.6865;56.9184;51.5712;64.4755;113.4434;53.6542;134.3846;128.1527;27.8499;95.4578;78.8233;99.3272;117.2404;46.0958;35.433;28.9814;11.511;0.2468;0;0;0;29.1548;36.183;86.136;0;7.753612;31.130741;88.486267;344.014008;735.7276;1217.502441;1731.197144;2059.607178;2206.022461;2236.948486;2237.470703;NA;NA;NA;10.05311;13.31698;89.46748;108.93661;99.65128;172.43651;153.61873;NA;NA;NA;NA;NA;NA;NA;160;NA;NA;NA;NA;NA;NA;17.4064;17.4148;16.0642;13.4491;4.0127;0.1338;-7.1414;77.0983;106.5548;64.9725;140.7726;106.5782;94.8386;85.062;0;0;0;0;17.2064;42.2115;60.4994;1025.6875;1565.547241;2063.536865;2467.009521;2592.816162;2649.830811;2651.003906;107.89649;180.22072;229.63603;161.72517;54.50187;19.57129;NA;156;NA;NA;NA;NA;NA;NA
"2001";-11.9113;-11.9124;-6.3681;1.5517;11.6886;14.6353;16.2872;17.1225;12.5449;6.9817;0.7431;-4.177;33.9986;81.7219;52.0291;27.0375;70.229;93.0935;130.5454;82.3995;69.945;109.0701;63.9915;40.2416;33.323;77.0659;40.5072;12.2717;1.4851;1.0768;0;0;0.2572;8.0178;35.9597;27.7675;0;0;1.760185;70.445625;432.79129;871.849121;1376.751099;1907.549316;2283.897217;2502.129395;2577.779053;2588.742188;NA;NA;NA;22.86489;77.21451;83.39612;110.64605;184.76836;190.51921;90.49308;39.56776;NA;NA;NA;NA;NA;NA;201;NA;NA;NA;NA;NA;NA;13.0571;15.5411;16.5708;10.947;4.7042;-0.4572;-9.9936;53.6542;134.3846;128.1527;27.8499;95.4578;78.8233;99.3272;0.2468;0;0;0;29.1548;36.183;86.136;735.7276;1217.502441;1731.197144;2059.607178;2206.022461;2236.948486;2237.470703;89.46748;108.93661;99.65128;172.43651;153.61873;NA;NA;160;NA;NA;NA;NA;NA;NA
"2002";-11.084;-10.8642;-6.6083;2.3417;8.7888;13.2806;17.0054;17.1341;12.185;4.0945;-3.4034;-8.1209;48.1792;99.2038;78.8516;60.3779;87.2319;109.3475;119.6737;80.4801;68.5532;59.241;94.6957;61.3098;46.4357;83.0276;62.5129;16.6192;6.8527;0;0;0;0;12.9448;70.1435;52.5006;0;0.254412;6.107489;88.268539;360.721436;759.13916;1286.305176;1817.461548;2183.012207;2311.760254;2323.912109;2323.912109;NA;NA;NA;10.98194;28.47273;94.16576;86.5791;134.58028;209.06625;240.37868;NA;NA;NA;NA;NA;NA;NA;170;NA;NA;NA;NA;NA;NA;14.6353;16.2872;17.1225;12.5449;6.9817;0.7431;-4.177;93.0935;130.5454;82.3995;69.945;109.0701;63.9915;40.2416;1.0768;0;0;0.2572;8.0178;35.9597;27.7675;871.849121;1376.751099;1907.549316;2283.897217;2502.129395;2577.779053;2588.742188;83.39612;110.64605;184.76836;190.51921;90.49308;39.56776;NA;201;NA;NA;NA;NA;NA;NA
"2003";-14.694;-14.2535;-6.6534;-0.2316;8.5163;15.2548;16.7596;15.592;13.2789;5.321;-1.036;-7.6381;44.0383;99.4348;56.8383;71.0445;69.9416;70.7125;125.105;118.5352;106.7536;147.6198;109.8097;145.3148;43.8586;95.7614;42.6108;25.8597;7.3739;0;0;0;0;28.0238;51.705;119.1631;0;0;14.476137;76.718201;340.724609;798.368347;1317.917358;1801.270508;2199.637939;2364.866943;2378.897461;2378.897461;NA;NA;NA;15.25019;33.17067;116.63023;201.1507;112.30788;184.67337;68.80744;NA;NA;NA;NA;NA;NA;NA;175;NA;NA;NA;NA;NA;NA;13.2806;17.0054;17.1341;12.185;4.0945;-3.4034;-8.1209;109.3475;119.6737;80.4801;68.5532;59.241;94.6957;61.3098;0;0;0;0;12.9448;70.1435;52.5006;759.13916;1286.305176;1817.461548;2183.012207;2311.760254;2323.912109;2323.912109;94.16576;86.5791;134.58028;209.06625;240.37868;NA;NA;170;NA;NA;NA;NA;NA;NA
"2004";-17.0029;-11.0451;-5.2258;1.5557;8.0157;13.211;17.0763;15.9433;11.3192;6.0086;-1.6686;-10.6399;69.1258;57.9879;74.171;104.0013;109.7687;134.5495;180.7933;177.3934;109.3693;63.0637;103.9617;126.3103;67.9715;55.8761;52.4871;42.6002;5.9519;0;0;0;1.1824;5.27;49.846;111.2999;0;0;11.925952;68.180222;316.665527;712.995544;1242.359375;1736.602539;2076.177979;2262.444824;2273.83374;2273.83374;NA;NA;NA;NA;22.82986;54.70492;34.56435;53.37347;36.15068;91.13435;NA;NA;NA;NA;NA;NA;NA;179;NA;NA;NA;NA;NA;NA;15.2548;16.7596;15.592;13.2789;5.321;-1.036;-7.6381;70.7125;125.105;118.5352;106.7536;147.6198;109.8097;145.3148;0;0;0;0;28.0238;51.705;119.1631;798.368347;1317.917358;1801.270508;2199.637939;2364.866943;2378.897461;2378.897461;116.63023;201.1507;112.30788;184.67337;68.80744;NA;NA;175;NA;NA;NA;NA;NA;NA
"2005";-15.2486;-9.9794;-5.9491;2.739;7.8351;15.047;18.1619;16.7774;12.5159;6.584;-0.64;-8.4029;42.3612;57.2196;98.6523;137.2301;70.3607;119.213;72.6562;177.036;110.3682;130.2465;122.8723;117.2698;39.0824;49.7751;92.185;44.7096;2.2172;0;0;0;1.2174;10.0346;60.0219;100.1775;0;0;0.662741;85.057533;327.945404;779.356445;1342.374878;1862.473511;2237.95166;2442.056396;2482.179443;2486.157227;NA;NA;NA;6.7055;35.81101;63.44381;141.35971;210.13869;62.12799;18.41437;5.37612;NA;NA;NA;NA;NA;NA;187;NA;NA;NA;NA;NA;NA;13.211;17.0763;15.9433;11.3192;6.0086;-1.6686;-10.6399;134.5495;180.7933;177.3934;109.3693;63.0637;103.9617;126.3103;0;0;0;1.1824;5.27;49.846;111.2999;712.995544;1242.359375;1736.602539;2076.177979;2262.444824;2273.83374;2273.83374;54.70492;34.56435;53.37347;36.15068;91.13435;NA;NA;179;NA;NA;NA;NA;NA;NA
"2006";-8.9379;-12.1389;-3.3226;3.6873;10.3054;15.9495;17.5908;15.4547;11.2755;5.6287;1.5396;-5.8623;121.1875;106.4206;45.4824;51.1303;102.886;89.1682;97.6883;39.0333;137.6892;160.896;91.2711;77.0764;96.8606;97.8609;31.2524;14.6836;1.7248;0;0;0;0;16.0474;23.4451;59.6969;1.548654;1.548654;20.214733;132.356323;451.82431;930.309387;1475.623047;1954.719971;2292.983643;2467.473633;2531.915527;2534.506348;NA;NA;NA;20.11228;42.87984;94.65257;157.6635;266.85208;302.00476;66.10094;5.31109;NA;NA;NA;NA;NA;NA;167;NA;NA;NA;NA;NA;NA;15.047;18.1619;16.7774;12.5159;6.584;-0.64;-8.4029;119.213;72.6562;177.036;110.3682;130.2465;122.8723;117.2698;0;0;0;1.2174;10.0346;60.0219;100.1775;779.356445;1342.374878;1862.473511;2237.95166;2442.056396;2482.179443;2486.157227;63.44381;141.35971;210.13869;62.12799;18.41437;5.37612;NA;187;NA;NA;NA;NA;NA;NA
"2007";-10.8925;-12.6489;-6.7707;1.4774;8.963;13.7481;17.1018;15.303;11.1677;7.4799;-2.4619;-10.4703;62.1555;77.6516;101.7798;54.2407;58.0915;101.9629;129.8945;128.3575;132.9707;102.9951;171.4729;82.9732;49.6763;75.0934;91.8909;25.0602;6.8878;0;0;0;1.3884;5.4591;96.9012;76.2367;5.724873;5.724873;9.44185;68.585983;346.438629;758.880737;1289.035645;1763.428955;2098.460693;2330.337646;2348.601563;2348.601563;NA;NA;NA;12.36634;51.77184;99.55598;102.65829;106.2109;75.3187;15.89739;10.32145;NA;NA;NA;NA;NA;NA;158;NA;NA;NA;NA;NA;NA;15.9495;17.5908;15.4547;11.2755;5.6287;1.5396;-5.8623;89.1682;97.6883;39.0333;137.6892;160.896;91.2711;77.0764;0;0;0;0;16.0474;23.4451;59.6969;930.309387;1475.623047;1954.719971;2292.983643;2467.473633;2531.915527;2534.506348;94.65257;157.6635;266.85208;302.00476;66.10094;5.31109;NA;167;NA;NA;NA;NA;NA;NA
"2008";-10.3679;-10.792;-8.1597;3.5066;9.5649;13.7619;18.491;16.382;11.6547;6.0822;-0.0282;-10.2444;68.2991;86.8744;139.4258;93.3656;67.7474;119.5807;88.6411;119.2993;117.4529;93.3246;80.1739;114.6025;52.0304;84.6597;128.2455;21.2245;0.6761;0;0;0;0;8.2221;24.8386;104.727;1.804054;1.804054;1.804054;112.061356;408.572052;821.429382;1394.650879;1902.491821;2252.131836;2444.028564;2504.013184;2504.013184;NA;NA;NA;3.27315;34.85986;102.79266;149.49796;107.39481;149.95952;54.75846;NA;NA;NA;NA;NA;NA;NA;177;NA;NA;NA;NA;NA;NA;13.7481;17.1018;15.303;11.1677;7.4799;-2.4619;-10.4703;101.9629;129.8945;128.3575;132.9707;102.9951;171.4729;82.9732;0;0;0;1.3884;5.4591;96.9012;76.2367;758.880737;1289.035645;1763.428955;2098.460693;2330.337646;2348.601563;2348.601563;99.55598;102.65829;106.2109;75.3187;15.89739;10.32145;NA;158;NA;NA;NA;NA;NA;NA
"2009";-16.2427;-9.1569;-6.0739;3.2238;8.9801;13.6421;16.1649;16.4194;11.6558;3.5819;1.104;-8.0646;91.6782;63.735;59.1232;120.6312;84.8169;82.0384;143.2847;75.4734;63.0264;112.9428;87.7672;118.5061;90.959;58.7283;43.3282;35.7373;2.3824;0;0;0;0;16.1337;38.5455;105.2802;0;0;4.208659;101.366837;379.750793;789.014099;1290.125488;1799.127319;2148.800537;2262.984131;2311.773438;2311.773438;NA;NA;NA;21.45087;61.02637;107.41892;120.6946;166.96419;241.15366;100.54261;NA;NA;NA;NA;NA;NA;NA;175;NA;NA;NA;NA;NA;NA;13.7619;18.491;16.382;11.6547;6.0822;-0.0282;-10.2444;119.5807;88.6411;119.2993;117.4529;93.3246;80.1739;114.6025;0;0;0;0;8.2221;24.8386;104.727;821.429382;1394.650879;1902.491821;2252.131836;2444.028564;2504.013184;2504.013184;102.79266;149.49796;107.39481;149.95952;54.75846;NA;NA;177;NA;NA;NA;NA;NA;NA
"2010";-8.3008;-5.7546;-2.7664;4.4885;10.7591;14.3421;18.065;17.2841;11.4742;5.7446;-1.0259;-5.1896;67.5834;56.706;60.8611;64.9429;94.3984;120.5555;89.4433;43.2173;258.6208;132.8048;93.722;138.7327;53.582;43.6662;40.0782;14.2754;3.044;0;0;0;2.0387;15.2662;48.3754;81.775;0.306755;0.306755;5.144953;139.800842;473.333313;903.595154;1463.610596;1999.417969;2343.644531;2521.72583;2544.128174;2548.247314;NA;NA;NA;14.17387;43.30958;103.82008;128.70517;266.1535;143.9834;6.33231;NA;NA;NA;NA;NA;NA;NA;195;NA;NA;NA;NA;NA;NA;13.6421;16.1649;16.4194;11.6558;3.5819;1.104;-8.0646;82.0384;143.2847;75.4734;63.0264;112.9428;87.7672;118.5061;0;0;0;0;16.1337;38.5455;105.2802;789.014099;1290.125488;1799.127319;2148.800537;2262.984131;2311.773438;2311.773438;107.41892;120.6946;166.96419;241.15366;100.54261;NA;NA;175;NA;NA;NA;NA;NA;NA
"2011";-11.1611;-11.328;-5.8783;1.5286;8.3036;13.1007;17.8726;16.6921;12.8197;6.8683;1.5476;-7.2157;76.8299;72.1655;117.1812;104.3908;161.6743;108.2241;100.0203;121.6402;83.3297;44.8571;80.3209;82.1986;69.2253;68.2824;100.5421;43.7549;12.3507;0;0;0;0;1.6565;24.3524;66.6544;0;0;2.517005;68.493195;325.90332;718.925293;1272.977051;1790.432251;2175.022949;2387.939453;2466.361084;2468.571533;NA;NA;NA;NA;18.16347;44.27972;115.09715;165.62543;95.95127;135.35754;126.43398;NA;NA;NA;NA;NA;NA;179;NA;NA;NA;NA;NA;NA;14.3421;18.065;17.2841;11.4742;5.7446;-1.0259;-5.1896;120.5555;89.4433;43.2173;258.6208;132.8048;93.722;138.7327;0;0;0;2.0387;15.2662;48.3754;81.775;903.595154;1463.610596;1999.417969;2343.644531;2521.72583;2544.128174;2548.247314;103.82008;128.70517;266.1535;143.9834;6.33231;NA;NA;195;NA;NA;NA;NA;NA;NA
"2012";-11.7055;-9.3831;-2.5585;2.9211;10.9973;14.4712;18.1695;17.834;12.544;6.062;-1.1764;-6.9994;91.1288;47.1383;46.8777;122.461;104.4633;112.8521;50.1256;88.7231;49.2663;125.8262;36.5801;111.5618;86.475;40.2351;36.3602;49.6256;2.4736;0;0;0;0;10.9666;12.653;91.3951;0;0;38.679729;127.741295;468.657471;902.79425;1466.04834;2018.901978;2395.223389;2583.144287;2621.343262;2621.474609;NA;NA;NA;11.90392;29.10665;80.34465;151.696;230.59132;285.55093;165.68625;89.24343;NA;NA;NA;NA;NA;NA;188;NA;NA;NA;NA;NA;NA;13.1007;17.8726;16.6921;12.8197;6.8683;1.5476;-7.2157;108.2241;100.0203;121.6402;83.3297;44.8571;80.3209;82.1986;0;0;0;0;1.6565;24.3524;66.6544;718.925293;1272.977051;1790.432251;2175.022949;2387.939453;2466.361084;2468.571533;44.27972;115.09715;165.62543;95.95127;135.35754;126.43398;NA;179;NA;NA;NA;NA;NA;NA
"2013";-11.8616;-9.8307;-2.6697;1.6411;9.1755;12.8029;17.864;15.8124;11.1299;6.5071;-1.6601;-13.0484;60.494;74.8707;81.1681;63.6767;167.3397;179.9265;40.701;56.3898;98.9073;49.4912;84.1861;121.5603;48.1451;66.2556;55.0597;25.3319;2.1917;0;0;0;0;3.3819;48.1744;117.2034;1.174343;1.174343;14.394376;89.250198;373.691986;757.777771;1311.561035;1801.74585;2135.643066;2337.912354;2371.915771;2371.915771;NA;NA;NA;26.36448;25.47676;45.07834;118.0667;241.58498;225.82297;197.93919;NA;NA;NA;NA;NA;NA;NA;182;NA;NA;NA;NA;NA;NA;14.4712;18.1695;17.834;12.544;6.062;-1.1764;-6.9994;112.8521;50.1256;88.7231;49.2663;125.8262;36.5801;111.5618;0;0;0;0;10.9666;12.653;91.3951;902.79425;1466.04834;2018.901978;2395.223389;2583.144287;2621.343262;2621.474609;80.34465;151.696;230.59132;285.55093;165.68625;89.24343;NA;188;NA;NA;NA;NA;NA;NA
